"Jl. Adi Sucipto No.12, Sungai Raya, Kec. Sungai Raya, Kabupaten Kubu Raya, Kalimantan Barat 78233, Indonesia",Kota Pontianak,Kalimantan Barat
"Jl. Trans Kalimantan Dsn Kuala Piasa Pedalaman, Kalimantan Barat",Kabupaten Sanggau,Kalimantan Barat
"My Mart , Pontianak Kota , Kalimantan Barat, Kalimantan Barat",Kabupaten Sambas,Kalimantan Barat
"Jl. Gajah Mada No.76, Benua Melayu Darat, Kec. Pontianak Sel., Kota Pontianak, Kalimantan Barat 78122",Kota Pontianak,Kalimantan Barat
"Jl. Moh. Hatta, Muara Jawa Ilir, Muara Jawa, Kabupaten Kutai Kartanegara, Kalimantan Timur 75279, Indonesia",Kabupaten Sanggau,Kalimantan Barat
"Jl. Gusti Hamzah No.123, Ps. Melayu, Kec. Sambas, Kabupaten Sambas, Kalimantan Barat 79462, Indonesia",Kabupaten Sambas,Kalimantan Barat
"Jl. Diponegoro No. 17, Benua Melayu Laut, Kalimantan Barat",Kota Pontianak,Kalimantan Barat
"Binjai, Tayan Hulu, Kabupaten Sanggau, Kalimantan Barat 78562",Kabupaten Sanggau,Kalimantan Barat
"Jl. Abdul Wahab Sjahranie 6, Sempaja Sel., Kec. Samarinda Utara, Kota Samarinda, Kalimantan Timur 75131, Indonesia",Kota Pontianak,Kalimantan Barat
"Jl. Brigjend. Katamso No.7, Sukaharja, Delta Pawan, Kabupaten Ketapang, Kalimantan Barat 78811",Kabupaten Ketapang,Kalimantan Barat
"Tj. Puri, Kec. Sintang, Kabupaten Sintang, Kalimantan Barat 78613",Kabupaten Sintang,Kalimantan Barat
"Melayu, West Singkawang, Singkawang City, West Kalimantan 79113",Kota Singkawang,Kalimantan Barat
"Jl. D.I Panjaitan No.50, RT.28, Sumber Rejo, Kec. Balikpapan Tengah, Kota Balikpapan, Kalimantan Timur 76113, Indonesia",Kota Pontianak,Kalimantan Barat
"Antam Tbk - UBP Bauksit Tayan Desa Piasak, Tayan Hilir, Balai Belungai, Kec. Toba, Kabupaten Sanggau, Kalimantan Barat 78564, Indonesia",Kabupaten Sanggau,Kalimantan Barat
"Gema, Simpang Dua, Kabupaten Ketapang, Kalimantan Barat 78854, Indonesia",Kabupaten Sanggau,Kalimantan Barat
"Sedau, South Singkawang, Singkawang City, West Kalimantan 79163, Indonesia",Kota Singkawang,Kalimantan Barat
"Jl. Katulistiwa Siantan Hilir Pontianak, Kalimantan Barat",Kota Pontianak,Kalimantan Barat
"Jl. Yos Sudarso 2 No.24, Tlk. Lingga, Sangatta Utara, Kabupaten Kutai Timur, Kalimantan Timur 75683, Indonesia",Kabupaten Ketapang,Kalimantan Barat
"Gg. Rumput Permai No.18, Sungai Jawi Dalam, Kec. Pontianak Bar., Kota Pontianak, Kalimantan Barat 78244, Indonesia",Kota Pontianak,Kalimantan Barat
"Jl. Danau Sentarum No.286, Sungai Bangkong, Kec. Pontianak Kota, Kota Pontianak, Kalimantan Barat 78116, Indonesia",Kota Pontianak,Kalimantan Barat
"Jl. MT. Haryono No.58b, RW.1, Kapuas Kanan Hulu, Kec. Sintang, Kabupaten Sintang, Kalimantan Barat 78613, Indonesia",Kabupaten Sintang,Kalimantan Barat
"Gg. Derma Jl. Merdeka Barat No.464, Sungai Jawi Dalam, Kec. Pontianak Bar., Kota Pontianak, Kalimantan Barat 78244, Indonesia",Kota Pontianak,Kalimantan Barat
"Jl. Gusti Hamzah No.5B, Sungai Bangkong, Kec. Pontianak Kota, Kota Pontianak, Kalimantan Barat 78116, Indonesia",Kabupaten Kubu Raya,Kalimantan Barat
"Gg. Sidodadi No.8, Sungai Jawi, Kec. Pontianak Kota, Kota Pontianak, Kalimantan Barat 78244, Indonesia",Kota Pontianak,Kalimantan Barat
"Riam Tapang, Silat Hulu, Kabupaten Kapuas Hulu, Kalimantan Barat 78764, Indonesia",Kabupaten Sambas,Kalimantan Barat
"Jalan 28 Oktober No.168 Kel.Siantan Hulu, Kec.Pontianak Utara Kota Pontianak - Kalimantan Barat",Kota Pontianak,Kalimantan Barat
"Jl. Panglima Aim No.20, Tj. Hulu, Kec. Pontianak Tim., Kota Pontianak, Kalimantan Barat 78242, Indonesia",Kota Pontianak,Kalimantan Barat
"Jl Purnama Mart, Parit Tokaya, Pontianak 78113, Kalimantan Barat",Kota Pontianak,Kalimantan Barat
"Jl. Tabrani Ahmad No.21, Sungai Jawi Dalam, Kec. Pontianak Bar., Kota Pontianak, Kalimantan Barat 78113, Indonesia",Kota Pontianak,Kalimantan Barat
"Jl. Untung Suropati No.1, Benua Melayu Darat, Kec. Pontianak Sel., Kota Pontianak, Kalimantan Barat 78113, Indonesia",Kota Pontianak,Kalimantan Barat
"Jl. Gajah Mada No.191, Benua Melayu Darat, Kec. Pontianak Sel., Kota Pontianak, Kalimantan Barat 78243, Indonesia",Kota Pontianak,Kalimantan Barat
"Jl. Sengkuang, Ladang, Kec. Sintang, Kabupaten Sintang, Kalimantan Barat 78613, Indonesia",Kabupaten Sintang,Kalimantan Barat
"Jl. Ahmad Yani, Muara Jawa Pesisir, Muara Jawa, Kabupaten Kutai Kartanegara, Kalimantan Timur 75263, Indonesia",Kabupaten Sambas,Kalimantan Barat
"Jl. Gusti Hamzah No.49, Sungai Jawi, Kec. Pontianak Kota, Kota Pontianak, Kalimantan Barat 78244, Indonesia",Kota Pontianak,Kalimantan Barat
"Gg. Orde Baru JL. Profesor M. Yamin No.6, RW.05, Sungai Bangkong, Kec. Pontianak Kota, Kota Pontianak, Kalimantan Barat 78113, Indonesia",Kota Pontianak,Kalimantan Barat
"Mekar Utama, Kec. Kendawangan, Kabupaten Ketapang, Kalimantan Barat 78862, Indonesia",Kabupaten Mempawah,Kalimantan Barat
"Jl. Jenderal Ahmad Yani No.4, Kel. Parit Tokaya, Kec. Pontianak Selatan, Kota Pontianak, Kalimantan Barat 78113",Kota Pontianak,Kalimantan Barat
"Jl. Raya Aruk Kec. Sajingan Besar, Kab. Sambas, Kalimantan Barat",Kabupaten Sambas,Kalimantan Barat
"Kuala Dua, Siantan Hilir, Pontianak Utara, Kota Pontianak, Kalimantan Barat 78243",Kabupaten Kubu Raya,Kalimantan Barat
"Jl. Desa Kuala Dua, Kuala Dua, Kec. Sungai Raya, Kabupaten Kubu Raya, Kalimantan Barat 78391, Indonesia",Kota Pontianak,Kalimantan Barat
"Jl. Panglima Aim No.1, Dalam Bugis, Kec. Pontianak Tim., Kota Pontianak, Kalimantan Barat 78242, Indonesia",Kota Pontianak,Kalimantan Barat
"Dn Setimok, Ds Sinar Baru, Kec.Jagoi Babang,, KALIMANTAN BARAT",Kabupaten Bengkayang,Kalimantan Barat
"Kota Sanggau, Ilir Kota, Kapuas, Darat Sekip, Sanggau, Kota Pontianak, Kalimantan Barat",Kabupaten Sanggau,Kalimantan Barat
"Kota Sanggau, Ilir Kota, Kapuas, Darat Sekip, Sanggau, Kota Pontianak, Kalimantan Barat",Kabupaten Sanggau,Kalimantan Barat
"Jalan Slamet Riyadi Karang Asam Ulu, Tlk. Lerong Ulu, Kec. Sungai Kunjang, Kota Samarinda, Kalimantan Timur 75243, Indonesia",Kota Pontianak,Kalimantan Barat
"Jl. Teuku Cik Ditiro No.5a, Darat Sekip, Kec. Pontianak Kota, Kota Pontianak, Kalimantan Barat 78243, Indonesia",Kota Pontianak,Kalimantan Barat
"Kel. Saigon Kec. Pontianak Timur, Kota Pontianak, Kalimantan Barat",Kota Pontianak,Kalimantan Barat
"Jl. Soekarno Hatta, Sungai Raya, Kec. Sungai Raya, Kabupaten Kubu Raya, Kalimantan Barat",Kabupaten Kubu Raya,Kalimantan Barat
"Mega Tim., Kec. Sungai Ambawang, Kabupaten Kubu Raya, Kalimantan Barat 78241, Indonesia",Kabupaten Sintang,Kalimantan Barat
"Pt Ladang Sawit Mas Dusun Tanah Merah, Desa Sungai Kelik,  Kec Nanga Tayap Kab. Ketapang Kalimantan_Barat",Kota Pontianak,Kalimantan Barat
"Jl. Sidas No.2, Tengah, Kec. Pontianak Kota, Kota Pontianak, Kalimantan Barat 78243, Indonesia",Kota Pontianak,Kalimantan Barat
"Jl. Jenderal Ahmad Yani No.4, Kel. Parit Tokaya, Kec. Pontianak Selatan, Kota Pontianak, Kalimantan Barat 78113",Kota Pontianak,Kalimantan Barat
"Gg. Karya Usaha, Wajok Hulu, Kec. Siantan, Pontianak, Kalimantan Barat 78351, Indonesia",Kota Pontianak,Kalimantan Barat
"Jl. Moh. T. Haryono, Komp. Balikpapan Baru No.6, Gn. Bahagia, Kecamatan Balikpapan Selatan, Kota Balikpapan, Kalimantan Timur 76114, Indonesia",Kabupaten Sanggau,Kalimantan Barat
"Jl. Jenderal Ahmad Yani No.4, Kel. Parit Tokaya, Kec. Pontianak Selatan, Kota Pontianak, Kalimantan Barat 78113",Kota Pontianak,Kalimantan Barat
"Jl. Profesor Dokter H. Hadari Nawawi, Kota Pontianak, Kalimantan Barat",Kota Pontianak,Kalimantan Barat
"Terminal Bandara Supaido, Desa Arang Limbung, Kalimantan Barat",Kabupaten Kubu Raya,Kalimantan Barat
"Jl. Sambas - Ledo, Balai Gemuruh, Subah, Kabupaten Sambas, Kalimantan Barat 79417, Indonesia",Kabupaten Bengkayang,Kalimantan Barat
"Dusun Peleng, Desa Sinar Baru, Kec. Jagoi Babang, Kalimantan Barat",Kabupaten Bengkayang,Kalimantan Barat
"Jl. Raya Pontianak Ngabang Kel. Ngabang, Kalimantan Barat",Kabupaten Landak,Kalimantan Barat
"Jl. Tj. Raya II, Kapur, Kec. Sungai Raya, Kabupaten Kubu Raya, Kalimantan Barat 78235, Indonesia",Kota Pontianak,Kalimantan Barat
"Jl. Parit H. Husin II No.18A, Bangka Belitung Darat, Kec. Pontianak Tenggara, Kota Pontianak, Kalimantan Barat 78124, Indonesia",Kota Pontianak,Kalimantan Barat
"Kendawangan Kiri, Kec. Kendawangan, Kabupaten Ketapang, Kalimantan Barat 78862",Kabupaten Ketapang,Kalimantan Barat
